text,Tweet_Id,User_Id,No. of Retweets,No. of Likes,Is Verified,Follower Count,Is Rumour,Score,Prediction
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241305122870710272,1190227528184545281,88,0,False,50,0,0.9565217391304348,False
@Psychic_Ren @DelhiPolice iske khilaf is tweeter handle ke khilaf dhara 295A ke tehet karywahi ki jay,1241305106651295745,1233314777998536705,0,0,False,86,0,0.3273262032085561,False
"So 2 ppl at #ShaheenBagh have tested +ive for #Coronavirus , Yet
1) they are defiant
2) they continue their public gathering
Now these protestors are officially criminals
Arrest them ASAP ! @DelhiPolice",1241305094781460481,1356213854,17,0,False,121,0,0.18478260869565216,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241305088414502912,1210754442418458629,88,0,False,36,0,1.064516129032258,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241305083804975106,1517023411,215,0,False,1083,0,0.24845916795069337,False
"My friends @sarthakraizada, @solicitorNikunj, @pradosh_shetty &amp; I file a complaint with @DelhiPolice against #ShaheenBagh protesters under various sections of IPC, as the illegal gathering might soon become a hotbed for CoVID-19 &amp; a public health disaster. https://t.co/VFHw42Drsu",1241305083058327552,2504186508,215,0,False,608,0,0.39185905224787365,False
@ManishJhaTweets @pokershash @DelhiPolice @DcpNorthDelhi @DelhiPolice,1241305075865141249,2799392724,0,0,False,22,0,0.1768131868131868,False
"So 2 ppl at #ShaheenBagh have tested +ive for #Coronavirus , Yet
1) they are defiant
2) they continue their public gathering
Now these protestors are officially criminals
Arrest them ASAP ! @DelhiPolice",1241305045255073792,2888792341,17,0,False,678,0,0.03669064748201439,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241305028226248704,4058870359,88,0,False,212,0,0.44,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241305017140662272,92778690,88,0,False,243,0,0.3987915407854985,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304986820075520,2426175537,88,0,False,343,0,0.3062645011600928,False
Wh as t is @DelhiPolice ? Playing Bed Polo? https://t.co/Yx33f2MVIX,1241304985557544963,849979365953724416,0,0,False,55,0,0.32106557377049183,False
"This Fake Doc who is spreading lie about Corona virus &amp; encourage pple to come out their homes
1 of my friend got into his hoax earlier n paid fr it
@DelhiPolice pls look out

Science Has An Answer To Corona Scare - Dr. Biswaroop Roy Chowdhury https://t.co/0ozQ5m4HEW via @YouTube https://t.co/p4ChP9UBWB",1241304956893687809,178097123,27,0,False,176,0,0.19950738916256158,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304909347057666,2799392724,88,0,False,22,0,1.2,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304899251396609,123903674,88,0,False,365,0,0.2913907284768212,False
"Reminder: while Malls, Schools are closed, big gatherings are illegal, thousands working from home.. Shaheen Bagh mobs still there and coming &amp; leaving as they want. Many scripted shooting incidents &amp; road is still closed. @DelhiPolice @AmitShah @ArvindKejriwal. Shame on you all.",1241304886764953606,148767090,274,0,False,225,0,0.8236472945891784,False
"So 2 ppl at #ShaheenBagh have tested +ive for #Coronavirus , Yet
1) they are defiant
2) they continue their public gathering
Now these protestors are officially criminals
Arrest them ASAP ! @DelhiPolice",1241304812559294465,147229311,17,0,False,17398,1,0.0014642549526270457,False
"So 2 ppl at #ShaheenBagh have tested +ive for #Coronavirus , Yet
1) they are defiant
2) they continue their public gathering
Now these protestors are officially criminals
Arrest them ASAP ! @DelhiPolice",1241304807807176704,89214050,17,0,False,271,0,0.08854166666666667,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304801339568129,429696351,88,0,False,260,0,0.3793103448275862,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304790178488320,75290353,88,0,False,350,0,0.3013698630136986,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304774735093762,1238048856094339072,88,0,False,6,0,1.4042553191489362,False
"@DelhiPolice शालीमार बाग /कनिष्क अपार्टमेंट में दो लड़कियां दुबई से आई है। RWA के कहने पर भी ना मेडिकल टेस्ट करवा रही है ना ही घर में रह रही हैं। 100 पर शिकायत करवाई तो PCR वाले का कॉल आया कि इसमें हम क्या करेंगे !
PCR Official No - +918129307424
#Covid_19 @DcpNorthDelhi",1241304761200021512,1212404024,88,0,False,216,0,0.4342105263157895,False
